switch_number,on_off,aug_index,p_open_off,p_open_on,dG_open_off,dG_open_on,separation,A_M_off,A_M_on,A_M_gain,mean_wrank_off,mean_wrank_on,mean_wrank_gain,aug_off,aug_on,aug_gain,narrow_sep,switch_len
83,18.6,50,2.1501505583236527e-12,0.0589947269562448,16.55775547027588,1.7443771362304688,14.81337833404541,0.1643218589398486,0.7852175114547557,0.6208956525149071,0.45592773426277877,0.8223472245029342,0.3664194902401554,0.9443055682955942,0.7899502627288045,-0.15435530556678967,7.190549850463867,92
84,18.4,50,2.7689860623139243e-16,2.87078888014506e-06,22.078385353088382,7.8648223876953125,14.21356296539307,0.1355806754966905,0.5705871808831899,0.43500650538649943,0.4701999299160844,0.7213536031833003,0.25115367326721594,0.7705956936849717,0.4883944363471559,-0.2822012573378158,8.916986465454102,92
85,18.4,50,3.508149654212504e-13,0.005959022917246893,17.675166130065918,3.157318115234375,14.517848014831543,0.1640040874660584,0.6160226053023615,0.4520185178363031,0.456835306110095,0.5949810903957464,0.13814578428565144,0.9547706080100493,0.7086187067533327,-0.2461519012567166,5.898397445678712,92
86,18.0,50,4.00845692648975e-14,2.0371549626087758e-06,19.012130737304688,8.076240539550781,10.935890197753906,0.16450109350312683,0.6191006832362426,0.45459958973311576,0.48385372933839227,0.7715512432971176,0.2876975139587253,0.9590989155522823,0.39733718569015863,-0.5617617298621237,3.313047409057617,92
87,18.0,50,6.149909844919381e-14,0.008388400311284717,18.748326301574707,2.9465713500976562,15.80175495147705,0.16659629817924,0.6603247213169561,0.4937284231377161,0.49054349336326003,0.708160909350264,0.21761741598700396,0.9567734920123413,0.617175723639225,-0.3395977683731163,7.508432388305664,92
89,17.4,50,8.792919869836006e-15,0.0004729974671229862,19.947116851806637,4.71881103515625,15.228305816650387,0.16030256262240836,0.648450850126477,0.4881482875040686,0.4819904041824688,0.741438781865012,0.2594483776825432,0.9162355691247405,0.5058366841489486,-0.4103988849757919,5.825958251953126,92
90,17.2,50,6.512217125040247e-12,0.007129051937449113,15.874784469604492,3.0468292236328125,12.82795524597168,0.16676583774891832,0.7574400635690817,0.5906742258201634,0.4970438257509994,0.7397079888921405,0.2426641631411411,0.9782057383422824,0.7806362297761579,-0.19756950856612454,8.408941268920898,92
91,16.9,50,1.90265934347701e-12,2.9089103735016476e-05,16.633122444152832,6.43756103515625,10.195561408996582,0.15409524051402246,0.6607542789977789,0.5066590384837565,0.48551602337538347,0.7930871201455747,0.30757109677019123,0.8984648876257287,0.39705075902683157,-0.5014141285988971,4.538511276245117,92
92,16.9,50,2.1802910616791264e-11,0.0004156183056158717,15.130044937133789,4.798515319824219,10.33152961730957,0.16435848814944323,0.7208518328293939,0.5564933446799507,0.487495735928566,0.8230382348118139,0.33554249888324794,0.915933560052402,0.695102746296636,-0.22083081375576596,5.928354263305664,92
93,16.9,50,7.280800724435717e-13,0.003855076506405416,17.225158214569092,3.425735473632812,13.79942274093628,0.1658961326758643,0.5998254712502029,0.4339293385743386,0.4843688156262798,0.6385190293180502,0.15415021369177034,0.9543488281988036,0.47186160493990154,-0.4824872232589021,7.019075393676758,92
94,16.6,50,9.788611218556898e-15,5.197819382696157e-05,19.88100242614746,6.079811096191406,13.801191329956055,0.16669826222567244,0.6101156759698707,0.4434174137441983,0.4994608565759131,0.7456517297525798,0.24619087317666666,0.9830309797692424,0.47218047958866166,-0.5108505001805808,5.689937591552734,92
95,16.2,50,9.110486156047751e-12,0.3585875821428508,15.66785717010498,0.6320877075195312,15.03576946258545,0.14551941163815005,0.9421740818472908,0.7966546702091407,0.4479028123529596,0.9163619934782707,0.46845918112531115,0.7395580363949595,0.8866408050486765,0.14708276865371694,6.766357421875,92
96,16.1,50,2.477338922227066e-13,0.029232040463033657,17.889586448669434,2.1771469116210938,15.71243953704834,0.16353200913100943,0.7431128944867067,0.5795808853556973,0.4724049490864887,0.8101272738139528,0.33772232472746405,0.932718244991087,0.7098802787828838,-0.22283796620820318,9.255199432373047,92
97,16.0,50,6.183307198579846e-10,0.07874766361966161,13.068464279174805,1.5663833618164062,11.502080917358398,0.1649142803273784,0.77872030121514,0.6138060208877616,0.4747017541796615,0.7653399533914589,0.2906381992117974,0.9351789257929891,0.6745225373158287,-0.26065638847716044,7.1433563232421875,92
98,15.7,50,6.597897130449525e-11,0.018309877896145032,14.44759750366211,2.465476989746094,11.982120513916016,0.1688282891211078,0.7170062805293336,0.5481779914082258,0.49973572625056156,0.6794757998423073,0.17974007359174576,0.9440927287104591,0.7018245058891144,-0.24226822282134475,8.387351036071777,92
99,15.2,50,5.703044536994564e-16,0.0014286062730361618,21.633081912994385,4.0375518798828125,17.595530033111572,0.16228767395726162,0.6163037058298267,0.4540160318725651,0.47013780883447587,0.6743421058460272,0.2042042970115513,0.95981264593948,0.5823729848406443,-0.37743966109883575,8.102014541625977,92
100,13.6,50,6.93842204584234e-15,0.001717973604415107,20.093106269836426,3.9238739013671875,16.16923236846924,0.16349726370930903,0.492911401561724,0.329414137852415,0.4575397501305603,0.5445828650320387,0.08704311490147837,0.954556895409444,0.4426548152406003,-0.5119020801688436,7.708440780639648,92
102,12.7,50,1.3806336453470663e-15,0.00011207545711410514,21.088175773620605,5.60626220703125,15.481913566589355,0.16432540891915404,0.6610137214535476,0.4966883125343936,0.459736913430014,0.7692605365299394,0.3095236230999254,0.9557920627781177,0.7750945012835816,-0.18069756149453609,9.706995010375977,92
103,12.4,50,7.783925339161267e-15,0.0011619876779669072,20.02223777770996,4.164863586425781,15.85737419128418,0.1601001614469318,0.6762810177732973,0.5161808563263655,0.44103189111993046,0.7975978694177295,0.356565978297799,0.9473585694524395,0.44115926951446527,-0.5061992999379742,6.612239837646484,92
104,12.2,50,5.376195317318468e-13,0.04308486073540931,17.412063598632812,1.9380722045898438,15.473991394042969,0.16510193031656029,0.791068488943992,0.6259665586274317,0.49094338652468317,0.8354687832299387,0.3445253967052555,0.9628274001467348,0.8352885189466069,-0.1275388812001279,8.051959991455078,92
105,11.4,50,6.739513786205862e-13,0.026475218637209818,17.272770881652832,2.2381973266601562,15.034573554992676,0.16653567072505548,0.7519874494135982,0.5854517786885427,0.47465006119353315,0.7684781552154345,0.29382809402190135,0.9521230019671649,0.7086235242287365,-0.2434994777384284,7.460407257080078,92
106,11.0,50,2.2187808756873146e-14,0.0002660916892480598,19.376652717590332,5.0733489990234375,14.303303718566895,0.16790665268882723,0.4230294236408551,0.25512277095202784,0.4951843781144097,0.6151617437554945,0.1199773656410848,0.980584281452003,0.22158879081003813,-0.7589954906419649,6.901279449462891,92
107,10.3,50,1.2211647116273648e-12,0.0004045623983629464,16.906428337097168,4.815132141113281,12.091296195983887,0.16518365543741823,0.37496555403110965,0.20978189859369142,0.48769295789044864,0.5312124640751147,0.043519506184666046,0.9642820639809963,0.3029937868355197,-0.6612882771454766,6.52427864074707,92
108,9.9,50,9.645954230373595e-14,0.039453403409118126,18.470919609069824,1.992340087890625,16.4785795211792,0.14862721781879862,0.8777865341616394,0.7291593163428408,0.4764439455360169,0.8632012054079008,0.3867572598718839,0.8329563186967723,0.8756126996759127,0.042656380979140374,7.93519401550293,92
109,9.8,50,3.5428253767774106e-15,0.16318710948734666,20.50736618041992,1.1173019409179688,19.39006423950195,0.1637737735956636,0.8554452526323746,0.691671479036711,0.435398974064112,0.862466001630978,0.427067027566866,0.9556274337557286,0.6982794490237579,-0.2573479847319706,7.187053680419921,92
110,9.7,50,1.2662359163777174e-13,3.88901329850304e-06,18.303221702575684,7.677726745605469,10.625494956970215,0.17253870210984637,0.38804906846879234,0.21551036635894597,0.4883784569141685,0.5173021541339524,0.02892369721978394,0.9748229916025726,0.3555961160939891,-0.6192268755085835,3.606878280639648,92
111,9.6,50,1.6171718263860687e-13,0.0041023413104949134,18.152451038360596,3.387420654296875,14.76503038406372,0.1641047469369098,0.6144388901338094,0.4503341431968996,0.4949080348558854,0.6088418342080112,0.11393379935212578,0.9544705788397388,0.6321685861399785,-0.32230199269976034,9.013608932495117,92
113,9.0,50,5.920648983883559e-15,1.051630230664441e-05,20.19087219238281,7.064628601074219,13.12624359130859,0.1642719552005688,0.451441682450994,0.28716972725042517,0.49765474629088285,0.5298913645337914,0.03223661824290852,0.9662738721811301,0.387200649167553,-0.5790732230135771,6.27869987487793,92
114,8.9,50,2.829889293168268e-15,0.0810831582728469,20.645845413208008,1.548370361328125,19.097475051879883,0.17036449739169873,0.7455838868796938,0.5752193894879951,0.4668358516001262,0.8037018783281924,0.3368660267280662,0.9556773270782805,0.47193904497775757,-0.4837382821005229,9.155841827392578,92
115,8.9,50,2.377750779813812e-13,0.023625120480409455,17.91487407684326,2.3083953857421875,15.606478691101074,0.1379044982770748,0.7734964092021406,0.6355919109250658,0.4705948039686238,0.7685214010601944,0.2979265970915706,0.7708519283306607,0.8386879757593132,0.06783604742865246,9.012327194213867,92
116,8.7,50,4.734155031002307e-12,0.13551599072474357,16.071314811706543,1.2318191528320312,14.839495658874512,0.16753902331911633,0.8522101401910244,0.6846711168719081,0.4918422060418364,0.842003978732529,0.35016177269069254,0.9440550332441701,0.7823681167823805,-0.16168691646178956,9.507387161254883,92
118,8.4,50,3.1543360841827145e-14,0.13013030004976936,19.159818649291992,1.2568130493164062,17.903005599975586,0.14653007040652322,0.8800078828257031,0.7334778124191799,0.4370839790778798,0.8816947285599519,0.4446107494820721,0.795953289813117,0.9466444750079058,0.15069118519478886,8.654996871948242,92
119,8.1,50,1.9207813710622574e-15,8.403196922550951e-07,20.88467311859131,8.62200927734375,12.262663841247559,0.16922616079490824,0.58682021507288,0.4175940542779717,0.4893310069731132,0.7496566645052903,0.2603256575321771,0.9792124051621006,0.546202298796283,-0.4330101063658176,7.589862823486328,92
120,7.7,50,1.8678517570035268e-13,0.001996337624484858,18.06363296508789,3.8313217163085938,14.232311248779297,0.17027807305822382,0.7017386985285855,0.5314606254703617,0.4975654975623127,0.6464228915095244,0.14885739394721165,0.9437714469278468,0.9535072350539787,0.009735788126131961,5.829954147338867,92
122,7.3,50,3.0105682056954418e-12,0.008901164130823688,16.35030746459961,2.910003662109375,13.440303802490234,0.17163101906892336,0.6168423645588494,0.4452113454899261,0.4977785716365273,0.6459843847756022,0.14820581313907488,0.9791191969420479,0.6013351339194181,-0.3777840630226298,4.574275970458984,92
123,6.8,50,1.7646225296315541e-12,2.7480319085679433e-05,16.67954111099243,6.472625732421874,10.206915378570557,0.16877613087524213,0.5036492776007273,0.3348731467254852,0.48854989670895477,0.7028435570980445,0.2142936603890897,0.982546232336761,0.07052921611916914,-0.9120170162175918,3.5042123794555664,92
125,6.0,50,9.32474257440351e-14,0.0001211102921328339,18.491792678833008,5.558479309082031,12.933313369750977,0.168302547176819,0.5983403620768835,0.43003781490006443,0.4906950892982722,0.7450601902868449,0.2543651009885727,0.916452247053574,0.4194896448974963,-0.4969626021560777,6.415491104125977,92
126,5.9,50,8.864525334613919e-13,0.002443454457460638,17.103856086730957,3.7067642211914062,13.39709186553955,0.13658264504716783,0.6421051440159578,0.5055224989687899,0.47743527770796973,0.604568554158849,0.1271332764508793,0.7710693658598137,0.8264503052601846,0.05538093940037092,7.528251647949219,92
127,5.8,50,4.142742221808355e-13,1.3612019172862189e-05,17.572690963745117,6.905601501464844,10.667089462280273,0.1659450665104855,0.5661709400026494,0.400225873492164,0.4713750456545504,0.6815712806421351,0.21019623498758472,0.9652725170260883,0.39242170428566775,-0.5728508127404206,5.586244583129883,92
128,5.1,50,2.5776807619301787e-10,0.00015244460295750603,13.607722282409668,5.416664123535156,8.191058158874512,0.17034008370520706,0.5636563720680882,0.39331628836288113,0.49249641136057315,0.5873416676812541,0.09484525632068092,0.9640885027128566,0.38114981166774226,-0.5829386910451144,4.466667175292969,92
129,4.7,50,9.826953933267536e-15,0.004898350315785891,19.87859296798706,3.2781219482421875,16.600471019744873,0.1332686143924505,0.6324418773740339,0.4991732629815834,0.4690789631441549,0.7440684763077637,0.2749895131636088,0.763476266120542,0.5089769527949172,-0.2544993133256248,9.174182891845703,92
130,4.5,50,5.0759379552265396e-14,4.137993768904031e-06,18.86661434173584,7.6394805908203125,11.227133750915527,0.1655272962620159,0.41702359545589707,0.25149629919388117,0.45793249846798995,0.5275928028944138,0.06966030442642385,0.9443257851125866,0.528283688863762,-0.4160420962488246,5.988767623901367,92
131,4.5,50,1.3460821149235041e-15,0.10677336497289992,21.103796005249023,1.3787384033203125,19.72505760192871,0.1624098754569954,0.8046443861133685,0.6422345106563732,0.4474194945446117,0.8203674748601789,0.3729479803155672,0.9327028344254819,0.624929867058961,-0.3077729673665208,8.349716186523438,92
132,3.8,50,5.382144482555467e-14,0.005507725516832324,18.83051300048828,3.2058563232421875,15.624656677246094,0.15170016106954876,0.6419512152424056,0.49025105417285686,0.4906694705999098,0.7506317104575934,0.2599622398576836,0.8308085997512054,0.8072192520867261,-0.023589347664479288,9.007328033447266,92
133,3.7,50,2.5591723626480502e-14,7.908080373485408e-05,19.288687705993652,5.821174621582031,13.467513084411621,0.15656129087413495,0.4961169401623654,0.33955564928823045,0.4838971306649091,0.49725672769725116,0.013359597032342074,0.8958402719282788,0.5154074103806283,-0.38043286154765044,8.880632400512695,92
135,3.2,50,6.5234545414723536e-15,0.06986183837345362,20.131114959716793,1.6401748657226562,18.490940093994137,0.15724427024323517,0.8347787955475614,0.6775345253043262,0.48771347402477866,0.8100688849797484,0.3223554109549697,0.8978877429238225,0.5837066587699371,-0.31418108415388535,9.70645332336426,92
136,3.1,50,1.9057516348596333e-14,0.0033492251471980965,19.470383644104004,3.5124282836914062,15.957955360412598,0.16244470438770886,0.5102308678352627,0.34778616344755386,0.45651221342195947,0.5687804672139812,0.11226825379202177,0.943037529134595,0.46184181351175635,-0.4811957156228387,6.284393310546875,92
137,2.9,50,7.82938739123537e-15,5.188305267732004e-05,20.018648624420166,6.080940246582031,13.937708377838135,0.15691106040380456,0.6156146506631469,0.4587035902593424,0.4704195131659864,0.7388469079655601,0.26842739479957367,0.916253093108176,0.43884854646572125,-0.4774045466424548,5.390060424804688,92
138,2.9,50,1.282832969384187e-14,6.738419792681157e-05,19.714326858520508,5.919822692871094,13.794504165649414,0.16583026139030319,0.5599084968032558,0.3940782354129526,0.47965512083484385,0.712180975560041,0.23252585472519716,0.9825420770785579,0.4110327349886361,-0.5715093420899218,7.24470329284668,92
139,2.6,50,7.570872555097753e-16,7.370503844667373e-05,21.458473205566406,5.86456298828125,15.593910217285156,0.15256878868822044,0.5425357877000966,0.38996699901187615,0.4446735772043432,0.5402745202655985,0.09560094306125533,0.8727673535160095,0.6687466869398832,-0.20402066657612639,7.84687614440918,92
140,2.6,50,1.0580065775477469e-16,9.481788551195806e-08,22.67134428024292,9.966712951660156,12.704631328582764,0.16340124374976014,0.4687958580032775,0.3053946142535173,0.4853304421963129,0.5811007741373344,0.09577033194102152,0.9598093218810746,0.39798896214170537,-0.5618203597393692,3.0089035034179696,92
141,2.2,50,1.0653803870575126e-16,1.271767571717049e-05,22.66706371307373,6.947486877441406,15.719576835632324,0.16562337022301085,0.4635271275603324,0.29790375733732155,0.49464495710573614,0.6287077920790823,0.1340628349733462,0.9825664325459796,0.27000872815113686,-0.7125577043948428,9.358573913574219,92
142,2.1,50,3.3507745015378745e-13,8.422287506065848e-05,17.703453540802002,5.7823486328125,11.921104907989502,0.15832191541348223,0.5697576583391655,0.41143574292568325,0.4754850288068567,0.7207865875189036,0.24530155871204684,0.9006958035698377,0.48737320934846956,-0.41332259422136813,6.134136199951172,92
143,2.0,50,8.479372040314675e-11,0.00034393197122286657,14.29297161102295,4.915199279785156,9.377772331237793,0.17181674982975392,0.6287459920463738,0.4569292422166199,0.49398462139001786,0.5872131901470701,0.09322856875705221,0.9829342460998481,0.8142577527882621,-0.16867649331158607,6.311206817626953,92
144,2.0,50,9.000729397302802e-08,0.06695181329925469,9.99880313873291,1.6663970947265625,8.332406044006348,0.16791491527086613,0.8501467625804252,0.6822318473095591,0.49098765973209957,0.8263730782763609,0.3353854185442613,0.963517907055511,0.8324868146950335,-0.1310310923604775,6.824710845947266,92
146,1.9,50,3.587824653601375e-12,0.004478939960971806,16.242194175720215,3.3332901000976562,12.908904075622559,0.16491016656352586,0.6232843507680702,0.45837418420454434,0.49549131598206825,0.6692908336826512,0.17379951770058294,0.9609212053884214,0.47071086892995945,-0.49021033645846196,7.400308609008789,92
147,1.9,50,2.9952516197960795e-17,4.085702439553318e-05,23.449106216430664,6.228187561035156,17.220918655395508,0.153521868101006,0.6153181004490152,0.46179623234800926,0.4782336032932119,0.7373160548213599,0.25908245152814796,0.9011791620880203,0.4052619799402901,-0.4959171821477302,6.615541458129883,92
148,1.9,50,2.8595629409436124e-14,0.0002820114476187104,19.220285415649414,5.03753662109375,14.182748794555664,0.14737812649883375,0.5657576256852013,0.4183794991863675,0.4819758705735828,0.6890878448142567,0.20711197424067385,0.870402705775806,0.4130606243282789,-0.45734208144752714,4.815334320068359,92
149,1.9,50,6.283024029631875e-16,5.314960121158524e-06,21.5733904838562,7.485206604003906,14.088183879852295,0.15426532375363863,0.44242671728568994,0.2881613935320513,0.4772071451733116,0.569771582315964,0.09256443714265244,0.8955669877870491,0.4593498202954452,-0.43621716749160394,6.890724182128906,92
150,1.6,50,5.718637386185208e-12,0.011002083574626818,15.954874992370605,2.7794036865234375,13.175471305847168,0.15566975071072603,0.6630402879628797,0.5073705372521538,0.4864480321795387,0.7861715092026682,0.2997234770231295,0.8954144944512992,0.5722034208924772,-0.32321107355882195,9.012735366821289,92
152,1.4,50,8.730973873325837e-15,0.0008837193854175623,19.951474189758297,4.333580017089844,15.617894172668453,0.138956037090388,0.41829753910906575,0.27934150201867775,0.430255812727406,0.4743025789640211,0.04404676623661513,0.817776473740443,0.1381094338544383,-0.6796670398860047,8.40863513946533,92
153,1.3,50,5.945257358171614e-13,0.019120139487403907,17.350053787231445,2.4387893676757812,14.911264419555664,0.15742168780884533,0.7325693202752225,0.5751476324663771,0.4874687079103953,0.7752470194298344,0.2877783115194391,0.9029383731087431,0.8738033535008768,-0.029135019607866353,7.463321685791016,92
154,1.3,50,6.872962311951572e-15,1.572912929892217e-05,20.09894847869873,6.816505432128906,13.282443046569824,0.1663290662890965,0.5010682676793347,0.33473920139023816,0.4918077706010848,0.6697199629077769,0.17791219230669209,0.9598397753835574,0.366824265361601,-0.5930155100219563,9.18528938293457,92
155,1.2,50,3.2018002362789266e-14,6.630766785845945e-05,19.15061378479004,5.92974853515625,13.220865249633789,0.1601475170962055,0.6757444900155752,0.5155969729193697,0.4764846608623756,0.7928600292300285,0.3163753683676529,0.9167259206710302,0.40283615080093993,-0.5138897698700903,3.5112056732177734,92
156,1.2,50,4.516723558004416e-15,8.008564904517573e-05,20.35768508911133,5.813392639160156,14.544292449951175,0.1539377043674414,0.4919312989141388,0.3379935945466974,0.48839715400265005,0.6757285891434909,0.18733143514084083,0.9168389600251908,0.058731259442245,-0.8581077005829458,7.066898345947264,92
157,1.2,50,4.248290123306434e-13,3.3027705584611037e-05,17.557185173034668,6.3592987060546875,11.19788646697998,0.13068812197805768,0.5532777513770603,0.4225896293990026,0.4660215144061733,0.5886042237997826,0.12258270939360932,0.756385511892363,0.37023009471946233,-0.3861554171729007,6.177650451660156,92
158,1.2,50,3.069651787131693e-13,0.00022657493363341329,17.757460117340088,5.172431945800781,12.585028171539307,0.16784093132895117,0.5755124691061542,0.407671537777203,0.48946061157879095,0.5663859988130812,0.07692538723429021,0.9714662248601108,0.5995833239665354,-0.37188290089357545,5.523015975952148,92
160,1.1,50,2.6569009700875713e-12,2.9144259832624096e-08,16.42732810974121,10.69378662109375,5.733541488647461,0.16676993175043622,0.6582057944896761,0.4914358627392399,0.47708241449189204,0.7679370053034104,0.2908545908115183,0.979930894151523,0.39615667400497506,-0.5837742201465479,2.3196029663085938,92
161,1.1,50,2.7223391518076988e-17,7.213981338651142e-05,23.50798749923706,5.8777923583984375,17.630195140838623,0.15241670290908896,0.4167807522763664,0.2643640493672774,0.4630758091840106,0.47872154052050747,0.015645731336496882,0.875941300165727,0.20756220634978684,-0.6683790938159402,7.842906951904297,92
162,1.1,50,2.3483409856989094e-14,0.022580861340250863,19.341675758361816,2.3362579345703125,17.005417823791504,0.16276007843652296,0.6591869978837557,0.4964269194472327,0.4660630964707475,0.7205065689760864,0.25444347250533894,0.9324587704011355,0.5619879742449979,-0.37047079615613754,8.896224975585938,92
163,1.0,50,4.5958235810755165e-12,0.017711307027643144,16.08959197998047,2.4859619140625,13.603630065917969,0.153247088781958,0.6968914473955227,0.5436443586135646,0.4915050063871969,0.7890996900772886,0.29759468369009173,0.8175441119205686,0.6346123438152458,-0.18293176810532286,6.800359725952148,92
164,1.0,50,1.2725458959634708e-15,7.173227422644627e-06,21.13842010498047,7.3004150390625,13.838005065917969,0.16791035614275754,0.45141151605423907,0.2835011599114815,0.47113127476740424,0.6082267617613047,0.1370954869939005,0.9729539373890094,0.31613677486933695,-0.6568171625196724,8.022499084472656,92
165,0.9,50,1.2283896095386165e-11,0.12025424020844674,15.483661651611326,1.3054580688476562,14.17820358276367,0.16384278147539694,0.8592964123438078,0.6954536308684109,0.46215800757286196,0.8497814918289737,0.3876234842561117,0.9572138447946571,0.8723493270222421,-0.084864517772415,8.193077087402344,92
166,0.9,50,9.989709246300573e-14,1.707535531525112e-05,18.44933795928955,6.765892028808594,11.683445930480957,0.16835097583028047,0.4305537323011018,0.2622027564708213,0.4892756322790067,0.4931863689737562,0.00391073669474945,0.9747040311222582,0.6132924430597758,-0.3614115880624824,6.072113037109377,92
167,0.9,50,1.7835777829330693e-14,1.1133798605985685e-06,19.511218070983887,8.448593139648438,11.06262493133545,0.16150425187664708,0.5941819457731882,0.4326776938965411,0.43617263892453617,0.7490980830543582,0.31292544412982204,0.9453834621110855,0.600475269785205,-0.34490819232588044,5.948833465576172,92
168,0.6,50,2.4083345073290998e-15,0.0015906197634918866,20.745259284973145,3.971343994140625,16.77391529083252,0.16586290439681317,0.5945413519405106,0.42867844754369744,0.49683477249420177,0.6889638351357399,0.19212906264153812,0.9597843209854123,0.4304576352484128,-0.5293266857369996,7.651668548583984,92
